Area;Perimeter;MajorAxisLength;MinorAxisLength;AspectRation;Eccentricity;ConvexArea;EquivDiameter;Extent;Solidity;roundness;Compactness;ShapeFactor1;ShapeFactor2;ShapeFactor3;ShapeFactor4;Class
48087;821.859;3.126.661.311;1.961.938.183;1.593.659.442;0.778627333;48487;2.474.394.269;0.736739697;0.991750366;0.894628886;0.79138545;0.006502093;0.001573204;0.626290931;0.998094455;SIRA
48094;827.726;3.144.611.428;1.950.514.734;161.219.568;0.784386717;48648;2.474.574.361;0.79499471;0.98861207;0.882119797;0.786925322;0.006538469;0.001546642;0.619251463;0.998354533;SIRA
48099;857.135;3.326.926.613;1.854.098.015;1.794.363.937;0.830310847;48867;2.474.702.989;0.726735665;0.984283873;0.822711282;0.74384057;0.006916831;0.00130619;0.553298794;0.992819403;SIRA
48099;824.539;3.035.007.394;2.029.163.988;1.495.693.503;0.743634672;48609;2.474.702.989;0.721557156;0.989508116;0.889044515;0.815386148;0.006309918;0.001720508;0.664854571;0.994418663;SIRA
48101;825.797;3.107.655.768;1.976.018.619;1.572.685.468;0.771808495;48685;2.474.754.439;0.740414069;0.988004519;0.886374733;0.796341237;0.006460688;0.001602712;0.634159366;0.99733322;SIRA
48121;835.252;3.153.832.239;1.951.046.482;1.616.482.369;0.785684643;48604;2.475.268.877;0.80330195;0.990062546;0.866781153;0.784844814;0.006553962;0.001533977;0.615981382;0.995723044;SIRA
48123;821.422;3.071.304.561;2.000.564.929;1.535.218.635;0.758757661;48634;2.475.320.315;0.701307218;0.989492947;0.896251503;0.805950783;0.006382197;0.001661055;0.649556664;0.997211496;SIRA
48130;840.554;3.315.392.572;1.855.027.974;1.787.246.671;0.828816947;48617;2.475.500.339;0.64725659;0.989982928;0.856040846;0.746668844;0.006888412;0.001320721;0.557514363;0.996415689;SIRA
48141;824.637;3.196.570.787;1.933.045.806;1.653.644.615;0.79643446;48811;2.475.783.208;0.80204255;0.986273586;0.889609347;0.774512242;0.006640017;0.00147388;0.599869213;0.991970494;SIRA
48161;826.049;3.140.014.615;1.961.708.863;1.600.652.714;0.780828735;48722;2.476.297.432;0.796708023;0.988485694;0.886938976;0.788626085;0.006519829;0.001555609;0.621931102;0.995495705;SIRA
48162;831.084;3.149.802.987;195.613.419;1.610.218.257;0.783783765;48903;247.632.314;0.672137325;0.984847555;0.876242946;0.786183501;0.006540017;0.001541183;0.618084498;0.995250943;SIRA
48165;833.024;3.212.918.859;1.916.179.182;1.676.731.951;0.802688687;48695;2.476.400.264;0.695021645;0.989115926;0.872220723;0.7707634;0.006670651;0.00145222;0.594076219;0.996106578;SIRA
48168;826.879;3.159.670.874;1.948.026.949;1.621.985.197;0.787332639;48644;2.476.477.385;0.708155074;0.990214621;0.885287951;0.783777008;0.006559689;0.001526979;0.614306399;0.996395885;SIRA
48170;816.592;3.042.564.165;2.021.297.847;1.505.252.761;0.747430283;48649;2.476.528.798;0.724687829;0.99015396;0.907770925;0.813961075;0.006316305;0.001710241;0.662532631;0.997279072;SIRA
48173;819.102;3.034.254.852;202.776.489;1.496.354.369;0.743900047;48699;2.476.605.915;0.809616645;0.989198957;0.902272216;0.816215524;0.006298663;0.001724438;0.666207782;0.996882925;SIRA
48182;822.915;3.084.965.471;1.997.242.319;154.461.251;0.762140583;48774;2.476.837.252;0.803033333;0.987862386;0.89409719;0.802873574;0.006402734;0.001641096;0.644605975;0.995666453;SIRA
48185;837.673;3.179.881.847;194.045.452;1.638.730.418;0.792225461;48851;247.691.436;0.686298248;0.986366707;0.862924287;0.778932828;0.006599319;0.001498576;0.606736351;0.994277314;SIRA
48192;837.335;31.507.645;1.959.413.113;1.608.014.399;0.783108596;48921;2.477.094.268;0.683303085;0.985098424;0.863746548;0.786188326;0.006537941;0.001540732;0.618092084;0.993900971;SIRA
48195;835.429;3.197.261.985;1.935.068.667;1.652.273.141;0.796053083;49056;2.477.171.368;0.724170573;0.98244863;0.867746269;0.774778976;0.006634012;0.001474577;0.600282462;0.99183059;SIRA
48201;825.629;3.032.859.997;2.037.695.072;1.488.377.746;0.740666871;48836;247.732.556;0.72773802;0.986997297;0.888578978;0.816828196;0.00629211;0.001727822;0.667208301;0.993057988;SIRA
48212;826.362;3.096.394.622;1.992.858.107;1.553.745.653;0.765357;48777;247.760.822;0.677001713;0.988416672;0.887205725;0.800159063;0.006422456;0.001624001;0.640254527;0.994792688;SIRA
48212;818.737;3.018.526.946;204.513.536;1.475.954.602;0.735497337;48763;247.760.822;0.788666961;0.988700449;0.903807992;0.820800432;0.006260945;0.001752952;0.673713349;0.994370317;SIRA
48215;842.866;318.958.198;1.935.237.908;1.648.160.139;0.794902522;48821;2.477.685.304;0.676939277;0.987587309;0.852854537;0.77680565;0.006615331;0.00148587;0.603427018;0.994544358;SIRA
48217;825.418;3.076.195.513;2.003.317.527;1.535.550.641;0.758878541;48799;2.477.736.692;0.696274368;0.988073526;0.889328436;0.805454881;0.006379898;0.001656374;0.648757566;0.996200096;SIRA
48226;821.186;3.056.394.848;2.013.631.148;1.517.852.389;0.752295712;48664;2.477.967.923;0.775387485;0.990999507;0.898686116;0.810748626;0.00633765;0.00168909;0.657313334;0.997704614;SIRA
48230;826.694;3.074.811.191;201.110.621;1.528.915.368;0.756444021;48983;2.478.070.686;0.786016949;0.98462732;0.886824239;0.805926131;0.006375308;0.001659059;0.649516928;0.993056413;SIRA
48233;837.447;3.232.370.831;1.914.630.718;1.688.247.661;0.805695343;48934;2.478.147.755;0.695400807;0.985674582;0.864250176;0.766665672;0.006701575;0.001428173;0.587776252;0.992311883;SIRA
48238;823.67;3.013.201.254;2.046.015.781;1.472.716.526;0.734122269;48845;2.478.276.198;0.702737351;0.987572935;0.893496099;0.822472842;0.00624653;0.001763213;0.676461576;0.996236142;SIRA
48238;845.75;3.262.513.188;189.292.724;1.723.528.047;0.814470308;48905;2.478.276.198;0.711495914;0.986361313;0.847452069;0.759621818;0.006763367;0.001389097;0.577025306;0.994519299;SIRA
48239;830.258;3.157.339.546;1.953.353.003;1.616.369.156;0.785650525;48756;2.478.301.886;0.816364867;0.989396177;0.879391012;0.784933597;0.006545201;0.00153262;0.616120752;0.995878579;SIRA
48240;818.361;3.058.212.866;2.017.208.192;1.516.062.089;0.751613665;48935;2.478.327.574;0.720021493;0.985797486;0.905164086;0.810384261;0.006339579;0.001686569;0.656722651;0.995632314;SIRA
48246;828.052;3.078.508.642;2.009.466.638;1.532.002.863;0.75758175;48922;2.478.481.694;0.741105991;0.986182086;0.884211086;0.80509168;0.006380858;0.001653637;0.648172613;0.993002299;SIRA
48263;838.687;3.047.356.873;2.027.929.268;1.502.693.867;0.746423225;48922;2.478.918.315;0.712011684;0.986529578;0.862232434;0.813465051;0.006314064;0.001705471;0.66172539;0.994370685;SIRA
48266;817.34;304.682.706;2.022.821.977;1.506.226.003;0.747811603;48780;2.478.995.358;0.807231737;0.989462895;0.907915992;0.813631791;0.006312574;0.001706467;0.661996692;0.99711663;SIRA
48280;815.562;3.041.171.821;2.024.372.215;1.502.278.978;0.746259331;48680;247.935.486;0.808750859;0.991783073;0.912143486;0.815262999;0.00629903;0.001716502;0.664653758;0.998495368;SIRA
48314;829.738;3.178.125.223;194.213.286;1.636.409.788;0.791558131;48864;2.480.227.719;0.74196818;0.98874427;0.881862548;0.780405914;0.006578063;0.001505081;0.60903339;0.996628201;SIRA
48318;837.416;3.318.016.175;186.129.574;1.782.637.817;0.827838539;48783;2.480.330.388;0.686530264;0.990467991;0.865837327;0.747534146;0.00686704;0.001322737;0.558807299;0.996151024;SIRA
48319;826.388;3.060.555.749;2.032.290.582;1.505.963.653;0.747708906;48777;2.480.356.054;0.781709053;0.990610329;0.889118808;0.810426686;0.006334063;0.001685455;0.656791414;0.989103997;SIRA
48321;811.486;2.893.949.067;2.131.760.915;1.357.539.228;0.67629928;48773;2.480.407.387;0.776765046;0.990732577;0.922112086;0.857101258;0.005989009;0.001993716;0.734622567;0.997278953;SIRA
48325;831.509;3.101.426.571;1.988.642.492;1.559.569.698;0.767371713;48774;2.480.510.048;0.704251009;0.990794276;0.878309981;0.799796478;0.006417851;0.001619897;0.639674406;0.997616821;SIRA
48327;837.928;3.135.705.305;1.967.840.611;1.593.475.248;0.778568874;48960;2.480.561.378;0.68915508;0.987071078;0.864940622;0.791069675;0.006488516;0.001567415;0.625791231;0.997182837;SIRA
48329;840.97;3.135.422.659;1.972.644.009;1.589.451.845;0.777285758;49122;2.480.612.706;0.71465117;0.98385652;0.858730061;0.791157358;0.006487663;0.001567904;0.625929965;0.994885537;SIRA
48335;828.946;3.155.246.544;1.960.655.896;1.609.281.134;0.78349708;48874;2.480.766.684;0.759411136;0.988971641;0.883932509;0.786235449;0.006527871;0.001538728;0.618166182;0.994803174;SIRA
48340;834.914;3.182.489.783;1.951.589.178;1.630.717.068;0.789906607;49038;2.480.894.992;0.779476264;0.985766141;0.871431036;0.779545312;0.006583554;0.001499704;0.607690894;0.990971913;SIRA
48350;836.603;3.246.012.524;1.909.903.013;1.699.569.299;0.808581376;48940;2.481.151.587;0.768484964;0.987944422;0.868095505;0.764369074;0.006713573;0.001413663;0.584260081;0.992990496;SIRA
48363;815.384;2.976.873.389;2.076.800.474;1.433.394.024;0.716443733;48995;2.481.485.122;0.724083723;0.987100725;0.914110561;0.833587727;0.00615527;0.001833294;0.694868499;0.996020353;SIRA
48373;821.782;3.156.970.466;1.960.446.235;1.610.332.592;0.783818701;48885;2.481.741.657;0.813333333;0.98952644;0.900118396;0.786114943;0.006526307;0.001537416;0.617976703;0.995148026;SIRA
48402;825.792;3.113.710.313;1.985.020.505;1.568.603.602;0.770442335;48973;2.482.485.457;0.80439407;0.988340514;0.891932171;0.797275664;0.00643302;0.001603351;0.635648484;0.997080502;SIRA
48407;828.83;31.889.584;1.936.381.833;1.646.864.449;0.794537936;48908;2.482.613.676;0.748314989;0.989756277;0.885497028;0.778502998;0.006587804;0.001492662;0.606066918;0.998110062;SIRA
48421;835.676;3.168.522.743;1.953.238.885;1.622.189.056;0.787393304;48968;2.482.972.654;0.736934222;0.98882944;0.87130009;0.783637315;0.006543695;0.00152217;0.614087441;0.996165926;SIRA
48429;858.493;3.246.308.613;1.919.225.005;1.691.468.486;0.80652333;49606;2.483.177.761;0.774727648;0.976273031;0.825737197;0.764923504;0.006703233;0.001415585;0.585107967;0.989691688;SIRA
48436;831.069;316.266.048;1.956.102.923;161.681.701;0.785785442;48994;2.483.357.215;0.796120973;0.98861085;0.881259819;0.785211448;0.006529566;0.001531125;0.616557018;0.996859875;SIRA
48439;835.37;3.256.445.417;1.904.112.149;1.710.217.236;0.811234433;49173;248.343.412;0.802661232;0.985073109;0.872262664;0.762621141;0.006722776;0.001402697;0.581591005;0.994646961;SIRA
48448;833.818;3.112.057.975;1.989.274.833;1.564.418.311;0.769027892;48955;2.483.664.822;0.697836545;0.98964355;0.875675472;0.798077941;0.006423501;0.001607433;0.6369284;0.996422452;SIRA
48449;825.903;3.142.973.668;1.965.890.389;1.598.753.259;0.780234277;48916;2.483.690.454;0.725414745;0.990453022;0.892558303;0.790235846;0.00648718;0.001560496;0.624472692;0.998377751;SIRA
48461;826.543;3.149.194.878;1.967.834.302;1.600.335.391;0.780729604;48973;2.483.998.019;0.706140351;0.98954526;0.891397335;0.788772405;0.006498411;0.00155165;0.622161907;0.995667719;SIRA
48467;833.546;3.272.951.508;1.892.700.265;1.729.249.775;0.815834498;49027;2.484.151.787;0.704790019;0.988577722;0.876590701;0.758994376;0.006752948;0.00138238;0.576072463;0.996173177;SIRA
48467;836.742;3.183.429.999;1.945.731.646;1.636.109.484;0.791471525;49001;2.484.151.787;0.754937695;0.989102263;0.869907079;0.780338122;0.006568242;0.001502312;0.608927585;0.996272196;SIRA
48467;827.697;3.070.635.192;2.020.145.132;1.520.007.223;0.753112627;49135;2.484.151.787;0.753939488;0.986404803;0.889023499;0.809002578;0.006335517;0.001674023;0.654485171;0.994822188;SIRA
48478;837.905;3.325.086.584;1.865.632.334;178.228.396;0.827763057;49088;2.484.433.671;0.692325269;0.987573338;0.867690803;0.74717864;0.00685896;0.001318669;0.55827592;0.995006217;SIRA
48479;836.757;3.123.545.761;199.059.288;1.569.153.488;0.77062714;49080;2.484.459.295;0.678398007;0.987754686;0.870091265;0.795397118;0.00644309;0.00159078;0.632656575;0.992735271;SIRA
48495;846.321;3.234.666.807;1.932.019.193;167.424.155;0.802028787;49376;2.484.869.246;0.695807507;0.982157323;0.850817851;0.768199445;0.006670104;0.001432875;0.590130388;0.988020815;SIRA
48500;861.497;3.286.223.486;1.896.568.929;1.732.720.301;0.816654275;49363;2.484.997.342;0.651067886;0.98251727;0.821190778;0.75618635;0.006775719;0.001366628;0.571817796;0.990800303;SIRA
48522;834.031;318.451.684;1.944.800.817;163.745.141;0.791858085;49091;2.485.560.886;0.774542668;0.988409281;0.876565091;0.780514286;0.006563037;0.001502478;0.60920255;0.997539574;SIRA
48524;825.251;3.121.133.684;1.988.010.094;1.569.978.791;0.770904058;49088;2.485.612.111;0.75497884;0.98851043;0.895353096;0.796381175;0.006432144;0.001595951;0.634222976;0.995716621;SIRA
48525;817.194;2.919.815.395;2.129.270.837;1.371.274.779;0.684249008;49068;2.485.637.723;0.74552913;0.988933725;0.913114143;0.851299615;0.006017136;0.001949393;0.724711035;0.993777964;SIRA
48535;823.619;3.108.757.137;1.992.706.202;1.560.067.979;0.767542792;48986;2.485.893.829;0.79186517;0.990793288;0.899108668;0.799642339;0.006405186;0.001615454;0.639427871;0.997550946;SIRA
48536;827.083;3.112.252.589;1.989.350.601;1.564.456.555;0.76904088;48988;2.485.919.438;0.773765683;0.990773251;0.891611492;0.798752469;0.006412256;0.00161005;0.638005506;0.998131897;SIRA
48545;818.048;3.067.569.726;2.024.398.151;1.515.299.609;0.751322261;49124;2.486.149.909;0.721665576;0.988213501;0.911584212;0.810462396;0.006319023;0.001681749;0.656849295;0.995323479;SIRA
48550;820.627;3.112.734.957;1.995.234.265;1.560.084.954;0.767548617;49142;2.486.277.939;0.758001561;0.987953278;0.905956811;0.798743861;0.006411401;0.001609766;0.637991756;0.995321339;SIRA
48551;830.623;3.142.846.765;1.975.615.225;1.590.819.268;0.777723177;49079;2.486.303.544;0.751749659;0.989241835;0.884301045;0.791099194;0.006473289;0.001563971;0.625837935;0.995595046;SIRA
48553;838.885;3.200.861.124;1.938.820.662;1.650.932.026;0.79567905;49140;2.486.354.754;0.737495253;0.988054538;0.867003949;0.776776829;0.006592509;0.001480524;0.603382242;0.996143067;SIRA
48557;862.071;3.382.082.471;1.846.649.658;1.831.469.471;0.837778888;49407;248.645.717;0.783278488;0.98279596;0.821061408;0.735185257;0.00696518;0.001255161;0.540497362;0.989904417;SIRA
48560;828.554;3.068.195.739;2.024.611.475;151.544.915;0.751379456;49122;2.486.533.979;0.809333333;0.988559098;0.888887718;0.810422213;0.00631836;0.001681239;0.656784163;0.995323001;SIRA
48563;848.576;3.351.261.262;1.861.380.225;1.800.417.355;0.831565452;49285;2.486.610.786;0.778253205;0.985350512;0.847488634;0.741992519;0.006900853;0.00129027;0.550552898;0.991224993;SIRA
48573;851.032;3.350.066.472;1.856.632.558;1.804.377.747;0.83237843;49133;2.486.866.792;0.79375429;0.988602365;0.842777651;0.742333566;0.006896973;0.001291917;0.551059124;0.99431882;SIRA
48579;851.748;3.343.338.754;186.476.325;1.792.902.532;0.83000577;49429;2.487.020.383;0.754918415;0.982803617;0.841465258;0.743873285;0.006882272;0.001299892;0.553347465;0.992098071;SIRA
48585;847.239;3.092.765.163;2.008.654.948;1.539.719.486;0.760388112;49351;2.487.173.964;0.698311175;0.984478531;0.850550674;0.804191018;0.006365679;0.001642334;0.646723193;0.995772302;SIRA
48597;821.543;3.137.206.419;197.823.364;1.585.862.436;0.776130987;48998;2.487.481.099;0.752566783;0.991815992;0.904812778;0.792896854;0.006455556;0.001573911;0.62868542;0.997008592;SIRA
48603;830.105;3.158.798.111;1.960.722.153;161.103.811;0.784034079;49082;2.487.634.651;0.721690969;0.990240821;0.886353331;0.787525687;0.006499183;0.001542046;0.620196707;0.999160531;SIRA
48610;819.362;3.079.601.725;201.640.009;1.527.277.122;0.755836831;49068;2.487.813.785;0.760077556;0.990666015;0.909879432;0.80783621;0.006335325;0.00166434;0.652599342;0.996700044;SIRA
48611;837.677;3.185.178.177;1.952.216.979;1.631.569.754;0.790155303;49225;2.487.839.374;0.79238117;0.987526663;0.870545023;0.781067569;0.006552382;0.001504296;0.610066547;0.995366126;SIRA
48622;833.064;3.088.051.866;2.011.448.371;1.535.237.946;0.758764694;49268;248.812.084;0.709571969;0.986888041;0.88041199;0.805725081;0.006351141;0.001651122;0.649192906;0.996665584;SIRA
48649;841.797;3.223.650.828;1.925.169.993;1.674.475.937;0.802091043;49095;2.488.811.576;0.693203192;0.990915572;0.862718347;0.772047504;0.006626346;0.001452212;0.596057349;0.998083687;SIRA
48650;827.886;311.205.343;1.999.778.053;1.556.199.412;0.766209233;49226;2.488.837.155;0.728424268;0.988298866;0.891972842;0.799741139;0.006396821;0.001614142;0.639585889;0.995323185;SIRA
48663;846.191;3.266.919.433;1.907.971.149;1.712.247.816;0.811733793;49557;248.916.966;0.686341711;0.981960167;0.854027665;0.761931756;0.006713354;0.001395673;0.580540001;0.994028348;SIRA
48669;821.12;3.056.859.359;203.187.362;150.445.349;0.747116426;49183;2.489.323.109;0.77875384;0.989549234;0.907087174;0.814340084;0.006280917;0.001703829;0.663149773;0.997677991;SIRA
48677;836.033;317.276.689;1.976.734.232;1.605.054.862;0.782196616;49358;2.489.527.693;0.718373672;0.986202845;0.875158727;0.784655091;0.006518;0.001524085;0.615683612;0.988205974;SIRA
48682;848.981;3.341.361.351;1.861.810.871;1.794.683.554;0.830377455;49179;2.489.655.549;0.643431139;0.98989406;0.848754977;0.745102157;0.006863648;0.001304963;0.555177224;0.996367433;SIRA
48684;824.604;3.108.519.173;199.784.761;1.555.934.075;0.766117317;49108;2.489.706.689;0.727310755;0.991365969;0.899715585;0.800930138;0.006385094;0.001620786;0.641489085;0.998114727;SIRA
48688;829.382;3.057.543.086;203.321.885;1.503.794.383;0.746857132;49210;2.489.808.968;0.740456854;0.9893924;0.889452147;0.814316887;0.00627987;0.001703351;0.663111992;0.997184089;SIRA
48688;822.774;308.384.397;2.019.495.992;1.527.036.439;0.75574742;49283;2.489.808.968;0.806119408;0.987926871;0.903796552;0.807371901;0.006333889;0.00166014;0.651849386;0.995397766;SIRA
48689;849.403;3.168.919.571;1.986.595.009;159.515.128;0.779099901;49911;2.489.834.537;0.80099036;0.975516419;0.848033752;0.785704553;0.006508492;0.00153002;0.617331645;0.984737364;SIRA
48700;838.652;3.297.777.082;1.886.176.857;1.748.392.294;0.820285682;49136;2.490.115.777;0.8175256;0.991126669;0.870112186;0.755089175;0.006771616;0.001357892;0.570159663;0.99686276;SIRA
48711;833.397;3.125.126.173;2.001.440.216;1.561.438.682;0.768012367;49219;2.490.396.986;0.721783455;0.989678783;0.881318819;0.79689486;0.006415648;0.001595969;0.635041419;0.991578236;SIRA
48717;821.827;3.017.234.704;2.062.969.016;1.462.569.084;0.729736592;49161;2.490.550.359;0.707931295;0.990968451;0.90642023;0.825441374;0.006193392;0.00177359;0.681353462;0.996526508;SIRA
48722;830.914;3.144.130.577;1.980.714.875;1.587.371.618;0.776617679;49299;2.490.678.163;0.778306709;0.988295909;0.886794148;0.792167533;0.006453205;0.001567557;0.6275294;0.99612236;SIRA
48745;829.821;3.245.692.679;1.918.647.243;1.691.656.813;0.806571571;49277;2.491.265.976;0.805077048;0.989203888;0.8895515;0.767560648;0.006658514;0.001425633;0.589149348;0.996638508;SIRA
48752;848.294;3.230.206.404;1.930.426.953;1.673.311.906;0.801781557;49331;2.491.444.848;0.80014443;0.988262958;0.851352686;0.771295867;0.006625793;0.001446444;0.594897314;0.995448758;SIRA
48754;823.52;3.132.937.855;1.987.324.424;1.576.460.198;0.773060302;49218;2.491.495.952;0.758935243;0.990572555;0.903382795;0.795258657;0.006426012;0.001585459;0.632436332;0.997010705;SIRA
48758;828.828;3.142.082.364;1.983.686.613;1.583.961.067;0.775515401;49294;2.491.598.156;0.788964401;0.989126466;0.891922087;0.792976717;0.00644424;0.001571785;0.628812073;0.996013842;SIRA
48772;831.85;3.167.738.371;1.974.018.421;160.471.571;0.782091716;49358;249.195.584;0.707168542;0.988127558;0.885707633;0.786667189;0.006494994;0.001534344;0.618845266;0.99307072;SIRA
48772;843.596;3.259.071.828;191.221.698;170.434.206;0.80977779;49444;249.195.584;0.678066956;0.986408867;0.861214643;0.764621331;0.00668226;0.001408928;0.58464578;0.996436393;SIRA
48788;833.874;3.138.279.464;1.989.479.243;1.577.437.651;0.77338266;49410;2.492.364.558;0.796317757;0.987411455;0.881702381;0.79418184;0.006432482;0.001578477;0.630724794;0.994929038;SIRA
48802;839.221;3.158.696.783;1.981.929.815;1.593.748.052;0.778655447;49515;2.492.722.132;0.806697964;0.985600323;0.870752638;0.789161576;0.006472474;0.001548509;0.622775993;0.992548026;SIRA
48813;836.893;325.653.675;1.915.711.291;1.699.909.984;0.80866717;49327;2.493.003.046;0.800344319;0.989579743;0.875801114;0.765538128;0.006671454;0.001413408;0.586048625;0.996229909;SIRA
48822;836.317;3.164.407.221;1.980.463.124;1.597.811.735;0.779938661;49537;2.493.232.862;0.693159554;0.985566344;0.877169618;0.787898866;0.006481519;0.001540772;0.620784623;0.991896957;SIRA
48825;822.823;303.272.429;2.055.006.933;1.475.773.264;0.735420637;49297;2.493.309.463;0.773551126;0.990425381;0.906231743;0.822135224;0.006211417;0.001750425;0.675906326;0.997484485;SIRA
48830;830.137;3.145.341.675;1.983.731.038;1.585.568.615;0.776036036;49442;2.493.437.125;0.729895366;0.98762186;0.890424387;0.792739671;0.006441412;0.001569218;0.628436186;0.996428693;SIRA
48831;828.398;3.158.449.177;1.975.912.861;1.598.475.945;0.780147273;49355;2.493.462.657;0.793922544;0.989383041;0.894185038;0.789457901;0.006468123;0.001549794;0.623243777;0.996240185;SIRA
48836;844.94;3.143.703.168;1.984.752.855;1.583.926.764;0.77550427;49455;2.493.590.311;0.706692714;0.987483571;0.859603566;0.793201577;0.006437266;0.001571866;0.629168742;0.99655721;SIRA
48836;832.466;3.118.477.094;2.003.161.078;1.556.777.998;0.766409462;49425;2.493.590.311;0.801983775;0.988082954;0.885557854;0.799617966;0.006385611;0.001610321;0.639388892;0.995386559;SIRA
48854;837.407;3.096.480.674;2.014.771.309;1.536.889.403;0.759364984;49375;2.494.049.813;0.69762527;0.989448101;0.875461029;0.805446595;0.006338234;0.001645489;0.648744217;0.997048112;SIRA
48856;831.807;3.140.744.965;1.985.126.219;1.582.138.675;0.774922839;49420;2.494.100.864;0.712810038;0.988587616;0.887324819;0.794111235;0.006428576;0.001576957;0.630612654;0.997716669;SIRA
48863;833.196;3.180.781.757;1.961.838.391;1.621.327.104;0.787136616;49359;2.494.279.533;0.756686024;0.989951174;0.884495523;0.784171856;0.006509592;0.001518373;0.614925499;0.996995379;SIRA
48866;866.649;3.243.207.285;1.927.718.206;1.682.407.353;0.804179608;50022;2.494.356.101;0.672492569;0.976890168;0.81757984;0.769101658;0.00663694;0.001432461;0.591517361;0.995173158;SIRA
48868;830.349;3.172.121.747;1.971.824.912;1.608.723.841;0.783326306;49402;2.494.407.145;0.808403639;0.989190721;0.890662352;0.786352903;0.006491204;0.001530999;0.618350889;0.994755817;SIRA
48883;827.086;3.216.458.166;19.440.345;1.654.527.307;0.796679321;49352;2.494.789.944;0.71787529;0.990496839;0.897979404;0.775632642;0.006579912;0.001469008;0.601605995;0.995373547;SIRA
48889;826.058;3.168.599.133;1.976.078.305;1.603.478.529;0.781708371;49359;2.494.943.047;0.756772236;0.990477927;0.900326297;0.787396241;0.006481211;0.001536771;0.619992841;0.994145208;SIRA
48892;825.048;3.125.034.813;1.997.488.386;1.564.482.094;0.769049552;49353;2.495.019.596;0.820555854;0.990659129;0.902587335;0.798397376;0.00639171;0.00160204;0.63743837;0.997260916;SIRA
48895;824.21;3.075.711.407;203.116.588;1.514.259.095;0.750923706;49434;2.495.096.141;0.691388575;0.989096573;0.904479141;0.811225701;0.006290442;0.001680458;0.658087138;0.996514433;SIRA
48899;841.394;3.111.466.678;201.063.175;1.547.506.985;0.763167568;49518;2.495.198.199;0.689057986;0.987499495;0.867982602;0.80193634;0.006363048;0.001623321;0.643101893;0.995204671;SIRA
48903;849.167;3.243.534.192;1.941.598;1.670.548.791;0.801043842;49534;2.495.300.252;0.68468582;0.987261275;0.852234575;0.76931523;0.006632587;0.001433112;0.591845923;0.98870749;SIRA
48905;836.247;3.237.971.075;1.928.380.494;1.679.114.202;0.80331668;49462;2.495.351.277;0.795979818;0.98873883;0.878807959;0.770652739;0.006620941;0.00144057;0.593905643;0.997235401;SIRA
48906;828.085;3.155.165.968;1.978.807.738;1.594.478.284;0.778886916;49365;2.495.376.789;0.785171866;0.990701914;0.896235561;0.790886062;0.006451491;0.001557025;0.625500764;0.997347385;SIRA
48906;834.315;3.165.775.241;1.976.116.208;1.602.018.762;0.781254671;49515;2.495.376.789;0.686111111;0.987700697;0.882900787;0.788235613;0.006473184;0.001541423;0.621315382;0.995358899;SIRA
48910;846.382;3.236.907.308;193.684.338;1.671.228.217;0.801225642;49661;2.495.478.834;0.678852987;0.984877469;0.857975111;0.770945411;0.006618089;0.001442138;0.594356826;0.993305899;SIRA
48929;836.372;3.136.497.671;1.989.756.383;1.576.322.457;0.773014816;49417;2.495.963.495;0.705008501;0.990124856;0.878976438;0.79578044;0.006410304;0.001585738;0.633266508;0.998232218;SIRA
48941;835.461;317.011.253;1.976.973.189;1.603.518.221;0.781720686;49366;2.496.269.548;0.780222233;0.991390836;0.881110426;0.787438782;0.006477417;0.001536204;0.620059835;0.994277243;SIRA
48945;826.904;3.041.505.097;2.068.839.091;1.470.150.632;0.733024341;49527;2.496.371.557;0.742581017;0.988248834;0.899514175;0.820768494;0.006214128;0.001739573;0.67366092;0.990383028;SIRA
48947;834.814;3.151.635.105;1.986.220.033;1.586.750.235;0.776417496;49509;249.642.256;0.785893195;0.988648529;0.882584905;0.792103933;0.006438873;0.001563573;0.62742864;0.995572542;SIRA
48961;839.533;3.228.165.261;1.941.723.698;1.662.525.551;0.798876929;49658;2.496.779.553;0.689785855;0.985963994;0.872940413;0.773436101;0.00659334;0.001455402;0.598203402;0.994528441;SIRA
48965;823.385;3.088.162.503;2.031.523.884;152.012.119;0.753155711;49482;2.496.881.541;0.817991981;0.989551756;0.907590039;0.80853308;0.006306877;0.001662591;0.653725742;0.993742353;SIRA
48973;835.903;3.030.129.595;2.070.413.164;1.463.538.606;0.730160708;49584;2.497.085.506;0.687581608;0.987677477;0.880754367;0.824085382;0.006187347;0.001760245;0.679116717;0.993913534;SIRA
48975;840.161;3.157.985.074;1.983.415.097;1.592.195.743;0.778162107;49664;2.497.136.494;0.716008772;0.986126772;0.871885134;0.790737269;0.006448157;0.00155505;0.625265429;0.995544955;SIRA
48981;829.315;3.125.459.589;2.004.395.002;1.559.303.224;0.767280139;49459;2.497.289.453;0.678313253;0.990335429;0.894949377;0.799015115;0.006380963;0.001604301;0.638425154;0.995498401;SIRA
48985;827.009;3.130.887.368;2.004.140.479;1.562.209.536;0.768275778;49586;2.497.391.421;0.766013011;0.987879643;0.900020714;0.797662492;0.006391523;0.001596103;0.636265452;0.993979956;SIRA
48998;835.087;3.248.884.105;1.930.014.002;1.683.347.427;0.804424845;49426;2.497.722.787;0.831813938;0.99134059;0.882926946;0.768794056;0.006630646;0.001428814;0.5910443;0.994932902;SIRA
